Book,Author,Chapter,Paragraph,TEA,CRY
Wildfell Hall,Anne Bronte,XLIII,"&ldquo;Somebody else <i>may</i> fill it to-morrow,&rdquo; I thought, but did
not say. &ldquo;There! I&rsquo;ve seen the last of <i>you</i>, I hope,&rdquo; I
muttered, as I closed the door upon him.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"Rachel urged me to seek repose at once, to recruit my strength for
to-morrow&rsquo;s journey, as we must be gone before the dawn; but in my
present state of nervous excitement that was entirely out of the question. It
was equally out of the question to sit, or wander about my room, counting the
hours and the minutes between me and the appointed time of action, straining my
ears and trembling at every sound, lest someone should discover and betray us
after all. I took up a book and tried to read: my eyes wandered over the pages,
but it was impossible to bind my thoughts to their contents. Why not have
recourse to the old expedient, and add this last event to my chronicle? I
opened its pages once more, and wrote the above account&mdash;with difficulty,
at first, but gradually my mind became more calm and steady. Thus several hours
have passed away: the time is drawing near; and now my eyes feel heavy and my
frame exhausted. I will commend my cause to God, and then lie down and gain an
hour or two of sleep; and <i>then!</i>&mdash;",0.0,0.0
Wildfell Hall,Anne Bronte,XLIII,"Little Arthur sleeps soundly. All the house is still: there can be no one
watching. The boxes were all corded by Benson, and quietly conveyed down the
back stairs after dusk, and sent away in a cart to the M&mdash;&mdash;
coach-office. The name upon the cards was Mrs. Graham, which appellation I mean
henceforth to adopt. My mother&rsquo;s maiden name was Graham, and therefore I
fancy I have some claim to it, and prefer it to any other, except my own, which
I dare not resume.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIV,"October 24th.&mdash;Thank Heaven, I am free and safe at last. Early we rose,
swiftly and quietly dressed, slowly and stealthily descended to the hall, where
Benson stood ready with a light, to open the door and fasten it after us. We
were obliged to let one man into our secret on account of the boxes, &amp;c.
All the servants were but too well acquainted with their master&rsquo;s
conduct, and either Benson or John would have been willing to serve me; but as
the former was more staid and elderly, and a crony of Rachel&rsquo;s besides, I
of course directed her to make choice of him as her assistant and confidant on
the occasion, as far as necessity demanded, I only hope he may not be brought
into trouble thereby, and only wish I could reward him for the perilous service
he was so ready to undertake. I slipped two guineas into his hand, by way of
remembrance, as he stood in the doorway, holding the candle to light our
departure, with a tear in his honest grey eye, and a host of good wishes
depicted on his solemn countenance. Alas! I could offer no more: I had barely
sufficient remaining for the probable expenses of the journey.",0.0,1.0
Wildfell Hall,Anne Bronte,XLIV,"What trembling joy it was when the little wicket closed behind us, as we issued
from the park! Then, for one moment, I paused, to inhale one draught of that
cool, bracing air, and venture one look back upon the house. All was dark and
still: no light glimmered in the windows, no wreath of smoke obscured the stars
that sparkled above it in the frosty sky. As I bade farewell for ever to that
place, the scene of so much guilt and misery, I felt glad that I had not left
it before, for now there was no doubt about the propriety of such a
step&mdash;no shadow of remorse for him I left behind. There was nothing to
disturb my joy but the fear of detection; and every step removed us further
from the chance of that.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIV,"We had left Grassdale many miles behind us before the round red sun arose to
welcome our deliverance; and if any inhabitant of its vicinity had chanced to
see us then, as we bowled along on the top of the coach, I scarcely think they
would have suspected our identity. As I intend to be taken for a widow, I
thought it advisable to enter my new abode in mourning: I was, therefore,
attired in a plain black silk dress and mantle, a black veil (which I kept
carefully over my face for the first twenty or thirty miles of the journey),
and a black silk bonnet, which I had been constrained to borrow of Rachel, for
want of such an article myself. It was not in the newest fashion, of course;
but none the worse for that, under present circumstances. Arthur was clad in
his plainest clothes, and wrapped in a coarse woollen shawl; and Rachel was
muffled in a grey cloak and hood that had seen better days, and gave her more
the appearance of an ordinary though decent old woman, than of a
lady&rsquo;s-maid.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIV,"Oh, what delight it was to be thus seated aloft, rumbling along the broad,
sunshiny road, with the fresh morning breeze in my face, surrounded by an
unknown country, all smiling&mdash;cheerfully, gloriously smiling in the yellow
lustre of those early beams; with my darling child in my arms, almost as happy
as myself, and my faithful friend beside me: a prison and despair behind me,
receding further, further back at every clatter of the horses&rsquo; feet; and
liberty and hope before! I could hardly refrain from praising God aloud for my
deliverance, or astonishing my fellow-passengers by some surprising outburst of
hilarity.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIV,"But the journey was a very long one, and we were all weary enough before the
close of it. It was far into the night when we reached the town of
L&mdash;&mdash;, and still we were seven miles from our journey&rsquo;s end;
and there was no more coaching, nor any conveyance to be had, except a common
cart, and that with the greatest difficulty, for half the town was in bed. And
a dreary ride we had of it, that last stage of the journey, cold and weary as
we were; sitting on our boxes, with nothing to cling to, nothing to lean
against, slowly dragged and cruelly shaken over the rough, hilly roads. But
Arthur was asleep in Rachel&rsquo;s lap, and between us we managed pretty well
to shield him from the cold night air.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIV,"At last we began to ascend a terribly steep and stony lane, which, in spite of
the darkness, Rachel said she remembered well: she had often walked there with
me in her arms, and little thought to come again so many years after, under
such circumstances as the present. Arthur being now awakened by the jolting and
the stoppages, we all got out and walked. We had not far to go; but what if
Frederick should not have received my letter? or if he should not have had time
to prepare the rooms for our reception, and we should find them all dark, damp,
and comfortless, destitute of food, fire, and furniture, after all our toil?",0.0,0.0
Wildfell Hall,Anne Bronte,XLIV,"At length the grim, dark pile appeared before us. The lane conducted us round
by the back way. We entered the desolate court, and in breathless anxiety
surveyed the ruinous mass. Was it all blackness and desolation? No; one faint
red glimmer cheered us from a window where the lattice was in good repair. The
door was fastened, but after due knocking and waiting, and some parleying with
a voice from an upper window, we were admitted by an old woman who had been
commissioned to air and keep the house till our arrival, into a tolerably snug
little apartment, formerly the scullery of the mansion, which Frederick had now
fitted up as a kitchen. Here she procured us a light, roused the fire to a
cheerful blaze, and soon prepared a simple repast for our refreshment; while we
disencumbered ourselves of our travelling-gear, and took a hasty survey of our
new abode. Besides the kitchen, there were two bedrooms, a good-sized parlour,
and another smaller one, which I destined for my studio, all well aired and
seemingly in good repair, but only partly furnished with a few old articles,
chiefly of ponderous black oak, the veritable ones that had been there before,
and which had been kept as antiquarian relics in my brother&rsquo;s present
residence, and now, in all haste, transported back again.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIV,"The old woman brought my supper and Arthur&rsquo;s into the parlour, and told
me, with all due formality, that &ldquo;the master desired his compliments to
Mrs. Graham, and he had prepared the rooms as well as he could upon so short a
notice; but he would do himself the pleasure of calling upon her to-morrow, to
receive her further commands.&rdquo;",0.0,0.0
Wildfell Hall,Anne Bronte,XLIV,"I was glad to ascend the stern-looking stone staircase, and lie down in the
gloomy, old-fashioned bed, beside my little Arthur. He was asleep in a minute;
but, weary as I was, my excited feelings and restless cogitations kept me awake
till dawn began to struggle with the darkness; but sleep was sweet and
refreshing when it came, and the waking was delightful beyond expression. It
was little Arthur that roused me, with his gentle kisses. He was here, then,
safely clasped in my arms, and many leagues away from his unworthy father!
Broad daylight illumined the apartment, for the sun was high in heaven, though
obscured by rolling masses of autumnal vapour.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIV,"The scene, indeed, was not remarkably cheerful in itself, either within or
without. The large bare room, with its grim old furniture, the narrow, latticed
windows, revealing the dull, grey sky above and the desolate wilderness below,
where the dark stone walls and iron gate, the rank growth of grass and weeds,
and the hardy evergreens of preternatural forms, alone remained to tell that
there had been once a garden,&mdash;and the bleak and barren fields beyond
might have struck me as gloomy enough at another time; but now, each separate
object seemed to echo back my own exhilarating sense of hope and freedom:
indefinite dreams of the far past and bright anticipations of the future seemed
to greet me at every turn. I should rejoice with more security, to be sure, had
the broad sea rolled between my present and my former homes; but surely in this
lonely spot I might remain unknown; and then I had my brother here to cheer my
solitude with his occasional visits.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIV,"He came that morning; and I have had several interviews with him since; but he
is obliged to be very cautious when and how he comes; not even his servants or
his best friends must know of his visits to Wildfell&mdash;except on such
occasions as a landlord might be expected to call upon a stranger
tenant&mdash;lest suspicion should be excited against me, whether of the truth
or of some slanderous falsehood.",0.0,0.0
Wildfell Hall,Anne Bronte,XLIV,"I have now been here nearly a fortnight, and, but for one disturbing care, the
haunting dread of discovery, I am comfortably settled in my new home: Frederick
has supplied me with all requisite furniture and painting materials: Rachel has
sold most of my clothes for me, in a distant town, and procured me a wardrobe
more suitable to my present position: I have a second-hand piano, and a
tolerably well-stocked bookcase in my parlour; and my other room has assumed
quite a professional, business-like appearance already. I am working hard to
repay my brother for all his expenses on my account; not that there is the
slightest necessity for anything of the kind, but it pleases me to do so: I
shall have so much more pleasure in my labour, my earnings, my frugal fare, and
household economy, when I know that I am paying my way honestly, and that what
little I possess is legitimately all my own; and that no one suffers for my
folly&mdash;in a pecuniary way at least. I shall make him take the last penny I
owe him, if I can possibly effect it without offending him too deeply. I have a
few pictures already done, for I told Rachel to pack up all I had; and she
executed her commission but too well&mdash;for among the rest, she put up a
portrait of Mr. Huntingdon that I had painted in the first year of my marriage.
It struck me with dismay, at the moment, when I took it from the box and beheld
those eyes fixed upon me in their mocking mirth, as if exulting still in his
power to control my fate, and deriding my efforts to escape.",0.0,0.0
